"GO.ID","Term","Annotated","Significant","Expected","FoldEnrichment","p_classic","fdr_classic_BH","p_weight01"
"GO:0032881","regulation of polysaccharide metabolic process",12,0,0.02,0,1,1,1
"GO:0032885","regulation of polysaccharide biosynthetic process",11,0,0.01,0,1,1,1
"GO:0032886","regulation of microtubule-based process",27,0,0.04,0,1,1,1
"GO:0032887","regulation of spindle elongation",7,0,0.01,0,1,1,1
"GO:0032888","regulation of mitotic spindle elongation",7,0,0.01,0,1,1,1
"GO:0032889","regulation of vacuole fusion, non-autophagic",13,0,0.02,0,1,1,1
"GO:0032890","regulation of organic acid transport",9,0,0.01,0,1,1,1
"GO:0032892","positive regulation of organic acid transport",5,0,0.01,0,1,1,1
"GO:0032933","SREBP signaling pathway",11,0,0.01,0,1,1,1
"GO:0032940","secretion by cell",44,0,0.06,0,1,1,1
"GO:0032950","regulation of beta-glucan metabolic process",8,0,0.01,0,1,1,1
"GO:0032951","regulation of beta-glucan biosynthetic process",8,0,0.01,0,1,1,1
"GO:0032952","regulation of (1->3)-beta-D-glucan metabolic process",6,0,0.01,0,1,1,1
"GO:0032953","regulation of (1->3)-beta-D-glucan biosynthetic process",6,0,0.01,0,1,1,1
"GO:0032954","regulation of cytokinetic process",31,0,0.04,0,1,1,1
"GO:0032955","regulation of division septum assembly",23,0,0.03,0,1,1,1
"GO:0032956","regulation of actin cytoskeleton organization",73,0,0.1,0,1,1,1
"GO:0032968","positive regulation of transcription elongation by RNA polymerase II",38,0,0.05,0,1,1,1
"GO:0032970","regulation of actin filament-based process",73,0,0.1,0,1,1,1
"GO:0032984","protein-containing complex disassembly",69,0,0.09,0,1,1,1
"GO:0032986","protein-DNA complex disassembly",9,0,0.01,0,1,1,1
"GO:0032988","protein-RNA complex disassembly",10,0,0.01,0,1,1,1
"GO:0032989","cellular component morphogenesis",61,0,0.08,0,1,1,1
"GO:0032995","regulation of fungal-type cell wall biogenesis",10,0,0.01,0,1,1,1
"GO:0033013","tetrapyrrole metabolic process",16,0,0.02,0,1,1,1
"GO:0033014","tetrapyrrole biosynthetic process",15,0,0.02,0,1,1,1
"GO:0033108","mitochondrial respiratory chain complex assembly",21,0,0.03,0,1,1,1
"GO:0033120","positive regulation of RNA splicing",6,0,0.01,0,1,1,1
"GO:0033157","regulation of intracellular protein transport",25,0,0.03,0,1,1,1
"GO:0033182","regulation of histone ubiquitination",5,0,0.01,0,1,1,1
"GO:0033212","iron import into cell",5,0,0.01,0,1,1,1
"GO:0033238","regulation of amine metabolic process",8,0,0.01,0,1,1,1
"GO:0033240","positive regulation of amine metabolic process",5,0,0.01,0,1,1,1
"GO:0033260","nuclear DNA replication",76,0,0.1,0,1,1,1
"GO:0033262","regulation of nuclear cell cycle DNA replication",12,0,0.02,0,1,1,1
"GO:0033313","meiotic cell cycle checkpoint signaling",9,0,0.01,0,1,1,1
"GO:0033314","mitotic DNA replication checkpoint signaling",18,0,0.02,0,1,1,1
"GO:0033365","protein localization to organelle",295,0,0.39,0,1,1,1
"GO:0033500","carbohydrate homeostasis",17,0,0.02,0,1,1,1
"GO:0033523","histone H2B ubiquitination",10,0,0.01,0,1,1,1
"GO:0033567","DNA replication, Okazaki fragment processing",13,0,0.02,0,1,1,1
"GO:0033617","mitochondrial cytochrome c oxidase assembly",12,0,0.02,0,1,1,1
"GO:0033621","nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts",5,0,0.01,0,1,1,1
"GO:0033673","negative regulation of kinase activity",15,0,0.02,0,1,1,1
"GO:0033674","positive regulation of kinase activity",43,0,0.06,0,1,1,1
"GO:0033750","ribosome localization",35,0,0.05,0,1,1,1
"GO:0033865","nucleoside bisphosphate metabolic process",23,0,0.03,0,1,1,1
"GO:0033866","nucleoside bisphosphate biosynthetic process",11,0,0.01,0,1,1,1
"GO:0033875","ribonucleoside bisphosphate metabolic process",23,0,0.03,0,1,1,1
"GO:0033962","P-body assembly",11,0,0.01,0,1,1,1
"GO:0033993","response to lipid",14,0,0.02,0,1,1,1
"GO:0034030","ribonucleoside bisphosphate biosynthetic process",11,0,0.01,0,1,1,1
"GO:0034032","purine nucleoside bisphosphate metabolic process",23,0,0.03,0,1,1,1
"GO:0034033","purine nucleoside bisphosphate biosynthetic process",11,0,0.01,0,1,1,1
"GO:0034063","stress granule assembly",6,0,0.01,0,1,1,1
"GO:0034067","protein localization to Golgi apparatus",16,0,0.02,0,1,1,1
"GO:0034085","establishment of sister chromatid cohesion",12,0,0.02,0,1,1,1
"GO:0034086","maintenance of sister chromatid cohesion",7,0,0.01,0,1,1,1
"GO:0034087","establishment of mitotic sister chromatid cohesion",10,0,0.01,0,1,1,1
"GO:0034088","maintenance of mitotic sister chromatid cohesion",6,0,0.01,0,1,1,1
"GO:0034198","cellular response to amino acid starvation",15,0,0.02,0,1,1,1
"GO:0034204","lipid translocation",9,0,0.01,0,1,1,1
"GO:0034219","carbohydrate transmembrane transport",10,0,0.01,0,1,1,1
"GO:0034220","monoatomic ion transmembrane transport",156,0,0.21,0,1,1,1
"GO:0034221","fungal-type cell wall chitin biosynthetic process",6,0,0.01,0,1,1,1
"GO:0034227","tRNA thio-modification",5,0,0.01,0,1,1,1
"GO:0034243","regulation of transcription elongation by RNA polymerase II",43,0,0.06,0,1,1,1
"GO:0034248","regulation of amide metabolic process",125,0,0.17,0,1,1,1
"GO:0034249","negative regulation of amide metabolic process",64,0,0.08,0,1,1,1
"GO:0034250","positive regulation of amide metabolic process",31,0,0.04,0,1,1,1
"GO:0034284","response to monosaccharide",15,0,0.02,0,1,1,1
"GO:0034305","regulation of asexual sporulation",7,0,0.01,0,1,1,1
"GO:0034306","regulation of sexual sporulation",13,0,0.02,0,1,1,1
"GO:0034307","regulation of ascospore formation",11,0,0.01,0,1,1,1
"GO:0034308","primary alcohol metabolic process",13,0,0.02,0,1,1,1
"GO:0034309","primary alcohol biosynthetic process",8,0,0.01,0,1,1,1
"GO:0034314","Arp2/3 complex-mediated actin nucleation",18,0,0.02,0,1,1,1
"GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation",10,0,0.01,0,1,1,1
"GO:0034316","negative regulation of Arp2/3 complex-mediated actin nucleation",5,0,0.01,0,1,1,1
"GO:0034367","protein-containing complex remodeling",6,0,0.01,0,1,1,1
"GO:0034397","telomere localization",13,0,0.02,0,1,1,1
"GO:0034398","telomere tethering at nuclear periphery",7,0,0.01,0,1,1,1
"GO:0034404","nucleobase-containing small molecule biosynthetic process",37,0,0.05,0,1,1,1
"GO:0034406","cell wall beta-glucan metabolic process",19,0,0.03,0,1,1,1
"GO:0034407","cell wall (1->3)-beta-D-glucan metabolic process",8,0,0.01,0,1,1,1
"GO:0034410","cell wall beta-glucan biosynthetic process",13,0,0.02,0,1,1,1
"GO:0034411","cell wall (1->3)-beta-D-glucan biosynthetic process",8,0,0.01,0,1,1,1
"GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",14,0,0.02,0,1,1,1
"GO:0034440","lipid oxidation",10,0,0.01,0,1,1,1
"GO:0034470","ncRNA processing",283,0,0.37,0,1,1,1
"GO:0034471","ncRNA 5'-end processing",33,0,0.04,0,1,1,1
"GO:0034472","snRNA 3'-end processing",9,0,0.01,0,1,1,1
"GO:0034475","U4 snRNA 3'-end processing",9,0,0.01,0,1,1,1
"GO:0034476","U5 snRNA 3'-end processing",6,0,0.01,0,1,1,1
"GO:0034486","vacuolar transmembrane transport",6,0,0.01,0,1,1,1
"GO:0034497","protein localization to phagophore assembly site",10,0,0.01,0,1,1,1
"GO:0034498","early endosome to Golgi transport",8,0,0.01,0,1,1,1
"GO:0034501","protein localization to kinetochore",17,0,0.02,0,1,1,1
"GO:0034502","protein localization to chromosome",35,0,0.05,0,1,1,1
"GO:0034504","protein localization to nucleus",56,0,0.07,0,1,1,1
"GO:0034508","centromere complex assembly",16,0,0.02,0,1,1,1
"GO:0034517","ribophagy",5,0,0.01,0,1,1,1
"GO:0034599","cellular response to oxidative stress",90,0,0.12,0,1,1,1
"GO:0034605","cellular response to heat",37,0,0.05,0,1,1,1
"GO:0034614","cellular response to reactive oxygen species",21,0,0.03,0,1,1,1
"GO:0034620","cellular response to unfolded protein",28,0,0.04,0,1,1,1
"GO:0034644","cellular response to UV",25,0,0.03,0,1,1,1
"GO:0034661","ncRNA catabolic process",25,0,0.03,0,1,1,1
"GO:0034727","piecemeal microautophagy of the nucleus",25,0,0.03,0,1,1,1
"GO:0034755","iron ion transmembrane transport",6,0,0.01,0,1,1,1
"GO:0034762","regulation of transmembrane transport",11,0,0.01,0,1,1,1
"GO:0034764","positive regulation of transmembrane transport",7,0,0.01,0,1,1,1
"GO:0034765","regulation of monoatomic ion transmembrane transport",11,0,0.01,0,1,1,1
"GO:0034767","positive regulation of monoatomic ion transmembrane transport",6,0,0.01,0,1,1,1
"GO:0034968","histone lysine methylation",33,0,0.04,0,1,1,1
"GO:0034975","protein folding in endoplasmic reticulum",23,0,0.03,0,1,1,1
"GO:0034976","response to endoplasmic reticulum stress",71,0,0.09,0,1,1,1
"GO:0034982","mitochondrial protein processing",7,0,0.01,0,1,1,1
"GO:0035023","regulation of Rho protein signal transduction",12,0,0.02,0,1,1,1
"GO:0035024","negative regulation of Rho protein signal transduction",6,0,0.01,0,1,1,1
"GO:0035065","regulation of histone acetylation",7,0,0.01,0,1,1,1
"GO:0035268","protein mannosylation",9,0,0.01,0,1,1,1
"GO:0035269","protein O-linked mannosylation",9,0,0.01,0,1,1,1
"GO:0035303","regulation of dephosphorylation",30,0,0.04,0,1,1,1
"GO:0035304","regulation of protein dephosphorylation",23,0,0.03,0,1,1,1
"GO:0035305","negative regulation of dephosphorylation",7,0,0.01,0,1,1,1
"GO:0035306","positive regulation of dephosphorylation",8,0,0.01,0,1,1,1
"GO:0035307","positive regulation of protein dephosphorylation",5,0,0.01,0,1,1,1
"GO:0035308","negative regulation of protein dephosphorylation",7,0,0.01,0,1,1,1
"GO:0035335","peptidyl-tyrosine dephosphorylation",10,0,0.01,0,1,1,1
"GO:0035383","thioester metabolic process",19,0,0.03,0,1,1,1
"GO:0035384","thioester biosynthetic process",8,0,0.01,0,1,1,1
"GO:0035435","phosphate ion transmembrane transport",6,0,0.01,0,1,1,1
"GO:0035437","maintenance of protein localization in endoplasmic reticulum",8,0,0.01,0,1,1,1
"GO:0035493","SNARE complex assembly",11,0,0.01,0,1,1,1
"GO:0035542","regulation of SNARE complex assembly",9,0,0.01,0,1,1,1
"GO:0035592","establishment of protein localization to extracellular region",10,0,0.01,0,1,1,1
"GO:0035601","protein deacylation",24,0,0.03,0,1,1,1
"GO:0035725","sodium ion transmembrane transport",5,0,0.01,0,1,1,1
"GO:0035753","maintenance of DNA trinucleotide repeats",7,0,0.01,0,1,1,1
"GO:0035821","modulation of process of another organism",15,0,0.02,0,1,1,1
"GO:0035822","gene conversion",12,0,0.02,0,1,1,1
"GO:0035825","homologous recombination",44,0,0.06,0,1,1,1
"GO:0035966","response to topologically incorrect protein",44,0,0.06,0,1,1,1
"GO:0035967","cellular response to topologically incorrect protein",39,0,0.05,0,1,1,1
"GO:0035973","aggrephagy",5,0,0.01,0,1,1,1
"GO:0036003","positive regulation of transcription from RNA polymerase II promoter in response to stress",13,0,0.02,0,1,1,1
"GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process",5,0,0.01,0,1,1,1
"GO:0036166","phenotypic switching",14,0,0.02,0,1,1,1
"GO:0036170","filamentous growth of a population of unicellular organisms in response to starvation",38,0,0.05,0,1,1,1
"GO:0036171","filamentous growth of a population of unicellular organisms in response to chemical stimulus",10,0,0.01,0,1,1,1
"GO:0036176","response to neutral pH",16,0,0.02,0,1,1,1
"GO:0036177","filamentous growth of a population of unicellular organisms in response to pH",19,0,0.03,0,1,1,1
"GO:0036178","filamentous growth of a population of unicellular organisms in response to neutral pH",15,0,0.02,0,1,1,1
"GO:0036180","filamentous growth of a population of unicellular organisms in response to biotic stimulus",38,0,0.05,0,1,1,1
"GO:0036187","cell growth mode switching, budding to filamentous",5,0,0.01,0,1,1,1
"GO:0036211","protein modification process",574,0,0.76,0,1,1,1
"GO:0036213","contractile ring contraction",28,0,0.04,0,1,1,1
"GO:0036214","contractile ring localization",14,0,0.02,0,1,1,1
"GO:0036244","cellular response to neutral pH",13,0,0.02,0,1,1,1
"GO:0036260","RNA capping",40,0,0.05,0,1,1,1
"GO:0036265","RNA (guanine-N7)-methylation",5,0,0.01,0,1,1,1
"GO:0036267","invasive filamentous growth",29,0,0.04,0,1,1,1
"GO:0036293","response to decreased oxygen levels",15,0,0.02,0,1,1,1
"GO:0036294","cellular response to decreased oxygen levels",14,0,0.02,0,1,1,1
"GO:0036297","interstrand cross-link repair",14,0,0.02,0,1,1,1
"GO:0036388","pre-replicative complex assembly",16,0,0.02,0,1,1,1
"GO:0036503","ERAD pathway",47,0,0.06,0,1,1,1
"GO:0038202","TORC1 signaling",14,0,0.02,0,1,1,1
"GO:0038203","TORC2 signaling",7,0,0.01,0,1,1,1
"GO:0040001","establishment of mitotic spindle localization",11,0,0.01,0,1,1,1
"GO:0040007","growth",168,0,0.22,0,1,1,1
"GO:0040008","regulation of growth",66,0,0.09,0,1,1,1
"GO:0040011","locomotion",7,0,0.01,0,1,1,1
"GO:0040020","regulation of meiotic nuclear division",34,0,0.04,0,1,1,1
"GO:0040031","snRNA modification",8,0,0.01,0,1,1,1
"GO:0042026","protein refolding",13,0,0.02,0,1,1,1
"GO:0042127","regulation of cell population proliferation",10,0,0.01,0,1,1,1
"GO:0042133","neurotransmitter metabolic process",10,0,0.01,0,1,1,1
"GO:0042135","neurotransmitter catabolic process",5,0,0.01,0,1,1,1
"GO:0042138","meiotic DNA double-strand break formation",14,0,0.02,0,1,1,1
"GO:0042144","vacuole fusion, non-autophagic",26,0,0.03,0,1,1,1
"GO:0042147","retrograde transport, endosome to Golgi",35,0,0.05,0,1,1,1
"GO:0042149","cellular response to glucose starvation",14,0,0.02,0,1,1,1
"GO:0042157","lipoprotein metabolic process",35,0,0.05,0,1,1,1
"GO:0042158","lipoprotein biosynthetic process",33,0,0.04,0,1,1,1
"GO:0042168","heme metabolic process",16,0,0.02,0,1,1,1
"GO:0042173","regulation of sporulation resulting in formation of a cellular spore",15,0,0.02,0,1,1,1
"GO:0042176","regulation of protein catabolic process",60,0,0.08,0,1,1,1
"GO:0042177","negative regulation of protein catabolic process",6,0,0.01,0,1,1,1
"GO:0042180","cellular ketone metabolic process",38,0,0.05,0,1,1,1
"GO:0042181","ketone biosynthetic process",18,0,0.02,0,1,1,1
"GO:0042221","response to chemical",428,0,0.57,0,1,1,1
"GO:0042244","spore wall assembly",17,0,0.02,0,1,1,1
"GO:0042254","ribosome biogenesis",279,0,0.37,0,1,1,1
"GO:0042255","ribosome assembly",55,0,0.07,0,1,1,1
"GO:0042273","ribosomal large subunit biogenesis",90,0,0.12,0,1,1,1
"GO:0042274","ribosomal small subunit biogenesis",116,0,0.15,0,1,1,1
"GO:0042276","error-prone translesion synthesis",11,0,0.01,0,1,1,1
"GO:0042306","regulation of protein import into nucleus",6,0,0.01,0,1,1,1
"GO:0042325","regulation of phosphorylation",98,0,0.13,0,1,1,1
"GO:0042326","negative regulation of phosphorylation",23,0,0.03,0,1,1,1
"GO:0042327","positive regulation of phosphorylation",60,0,0.08,0,1,1,1
"GO:0042364","water-soluble vitamin biosynthetic process",30,0,0.04,0,1,1,1
"GO:0042391","regulation of membrane potential",5,0,0.01,0,1,1,1
"GO:0042398","cellular modified amino acid biosynthetic process",21,0,0.03,0,1,1,1
"GO:0042401","biogenic amine biosynthetic process",7,0,0.01,0,1,1,1
"GO:0042430","indole-containing compound metabolic process",8,0,0.01,0,1,1,1
"GO:0042435","indole-containing compound biosynthetic process",5,0,0.01,0,1,1,1
"GO:0042440","pigment metabolic process",28,0,0.04,0,1,1,1
"GO:0042451","purine nucleoside biosynthetic process",7,0,0.01,0,1,1,1
"GO:0042455","ribonucleoside biosynthetic process",19,0,0.03,0,1,1,1
"GO:0042537","benzene-containing compound metabolic process",8,0,0.01,0,1,1,1
"GO:0042542","response to hydrogen peroxide",13,0,0.02,0,1,1,1
"GO:0042546","cell wall biogenesis",60,0,0.08,0,1,1,1
"GO:0042558","pteridine-containing compound metabolic process",9,0,0.01,0,1,1,1
"GO:0042559","pteridine-containing compound biosynthetic process",9,0,0.01,0,1,1,1
"GO:0042592","homeostatic process",254,0,0.34,0,1,1,1
"GO:0042593","glucose homeostasis",17,0,0.02,0,1,1,1
"GO:0042594","response to starvation",104,0,0.14,0,1,1,1
"GO:0042710","biofilm formation",24,0,0.03,0,1,1,1
"GO:0042723","thiamine-containing compound metabolic process",6,0,0.01,0,1,1,1
"GO:0042724","thiamine-containing compound biosynthetic process",6,0,0.01,0,1,1,1
"GO:0042726","flavin-containing compound metabolic process",8,0,0.01,0,1,1,1
"GO:0042727","flavin-containing compound biosynthetic process",7,0,0.01,0,1,1,1
"GO:0042743","hydrogen peroxide metabolic process",7,0,0.01,0,1,1,1
"GO:0042744","hydrogen peroxide catabolic process",6,0,0.01,0,1,1,1
"GO:0042761","very long-chain fatty acid biosynthetic process",5,0,0.01,0,1,1,1
"GO:0042762","regulation of sulfur metabolic process",7,0,0.01,0,1,1,1
"GO:0042770","signal transduction in response to DNA damage",35,0,0.05,0,1,1,1
"GO:0042773","ATP synthesis coupled electron transport",22,0,0.03,0,1,1,1
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",22,0,0.03,0,1,1,1
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",9,0,0.01,0,1,1,1
"GO:0042790","nucleolar large rRNA transcription by RNA polymerase I",16,0,0.02,0,1,1,1
"GO:0042797","tRNA transcription by RNA polymerase III",12,0,0.02,0,1,1,1
"GO:0042816","vitamin B6 metabolic process",6,0,0.01,0,1,1,1
"GO:0042819","vitamin B6 biosynthetic process",6,0,0.01,0,1,1,1
"GO:0042866","pyruvate biosynthetic process",13,0,0.02,0,1,1,1
"GO:0042868","antisense RNA metabolic process",8,0,0.01,0,1,1,1
"GO:0042908","xenobiotic transport",41,0,0.05,0,1,1,1
"GO:0042938","dipeptide transport",5,0,0.01,0,1,1,1
"GO:0042981","regulation of apoptotic process",21,0,0.03,0,1,1,1
"GO:0043001","Golgi to plasma membrane protein transport",11,0,0.01,0,1,1,1
"GO:0043007","maintenance of rDNA",9,0,0.01,0,1,1,1
"GO:0043038","amino acid activation",35,0,0.05,0,1,1,1
"GO:0043039","tRNA aminoacylation",35,0,0.05,0,1,1,1
"GO:0043060","meiotic metaphase I homologous chromosome alignment",19,0,0.03,0,1,1,1
"GO:0043067","regulation of programmed cell death",23,0,0.03,0,1,1,1
"GO:0043085","positive regulation of catalytic activity",154,0,0.2,0,1,1,1
"GO:0043086","negative regulation of catalytic activity",44,0,0.06,0,1,1,1
"GO:0043087","regulation of GTPase activity",48,0,0.06,0,1,1,1
"GO:0043090","amino acid import",5,0,0.01,0,1,1,1
"GO:0043094","cellular metabolic compound salvage",21,0,0.03,0,1,1,1
"GO:0043097","pyrimidine nucleoside salvage",6,0,0.01,0,1,1,1
"GO:0043101","purine-containing compound salvage",5,0,0.01,0,1,1,1
"GO:0043111","replication fork arrest",5,0,0.01,0,1,1,1
"GO:0043137","DNA replication, removal of RNA primer",9,0,0.01,0,1,1,1
"GO:0043144","sno(s)RNA processing",23,0,0.03,0,1,1,1
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",127,0,0.17,0,1,1,1
"GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",22,0,0.03,0,1,1,1
"GO:0043171","peptide catabolic process",7,0,0.01,0,1,1,1
"GO:0043173","nucleotide salvage",6,0,0.01,0,1,1,1
"GO:0043174","nucleoside salvage",9,0,0.01,0,1,1,1
"GO:0043200","response to amino acid",5,0,0.01,0,1,1,1
"GO:0043207","response to external biotic stimulus",22,0,0.03,0,1,1,1
"GO:0043242","negative regulation of protein-containing complex disassembly",14,0,0.02,0,1,1,1
"GO:0043243","positive regulation of protein-containing complex disassembly",10,0,0.01,0,1,1,1
"GO:0043244","regulation of protein-containing complex disassembly",25,0,0.03,0,1,1,1
"GO:0043248","proteasome assembly",24,0,0.03,0,1,1,1
"GO:0043254","regulation of protein-containing complex assembly",86,0,0.11,0,1,1,1
"GO:0043255","regulation of carbohydrate biosynthetic process",27,0,0.04,0,1,1,1
"GO:0043269","regulation of monoatomic ion transport",18,0,0.02,0,1,1,1
"GO:0043270","positive regulation of monoatomic ion transport",7,0,0.01,0,1,1,1
"GO:0043271","negative regulation of monoatomic ion transport",6,0,0.01,0,1,1,1
"GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",16,0,0.02,0,1,1,1
"GO:0043331","response to dsRNA",5,0,0.01,0,1,1,1
"GO:0043385","mycotoxin metabolic process",5,0,0.01,0,1,1,1
"GO:0043388","positive regulation of DNA binding",9,0,0.01,0,1,1,1
"GO:0043392","negative regulation of DNA binding",8,0,0.01,0,1,1,1
"GO:0043393","regulation of protein binding",10,0,0.01,0,1,1,1
"GO:0043405","regulation of MAP kinase activity",16,0,0.02,0,1,1,1
"GO:0043406","positive regulation of MAP kinase activity",10,0,0.01,0,1,1,1
"GO:0043407","negative regulation of MAP kinase activity",6,0,0.01,0,1,1,1
"GO:0043408","regulation of MAPK cascade",29,0,0.04,0,1,1,1
"GO:0043409","negative regulation of MAPK cascade",9,0,0.01,0,1,1,1
"GO:0043410","positive regulation of MAPK cascade",18,0,0.02,0,1,1,1
"GO:0043412","macromolecule modification",645,0,0.85,0,1,1,1
"GO:0043413","macromolecule glycosylation",47,0,0.06,0,1,1,1
"GO:0043414","macromolecule methylation",84,0,0.11,0,1,1,1
"GO:0043433","negative regulation of DNA-binding transcription factor activity",6,0,0.01,0,1,1,1
"GO:0043455","regulation of secondary metabolic process",12,0,0.02,0,1,1,1
"GO:0043457","regulation of cellular respiration",9,0,0.01,0,1,1,1
"GO:0043462","regulation of ATP-dependent activity",27,0,0.04,0,1,1,1
"GO:0043467","regulation of generation of precursor metabolites and energy",18,0,0.02,0,1,1,1
"GO:0043470","regulation of carbohydrate catabolic process",6,0,0.01,0,1,1,1
"GO:0043484","regulation of RNA splicing",11,0,0.01,0,1,1,1
"GO:0043487","regulation of RNA stability",64,0,0.08,0,1,1,1
"GO:0043488","regulation of mRNA stability",64,0,0.08,0,1,1,1
"GO:0043489","RNA stabilization",6,0,0.01,0,1,1,1
"GO:0043504","mitochondrial DNA repair",5,0,0.01,0,1,1,1
"GO:0043543","protein acylation",53,0,0.07,0,1,1,1
"GO:0043547","positive regulation of GTPase activity",43,0,0.06,0,1,1,1
"GO:0043549","regulation of kinase activity",68,0,0.09,0,1,1,1
"GO:0043555","regulation of translation in response to stress",5,0,0.01,0,1,1,1
"GO:0043562","cellular response to nitrogen levels",17,0,0.02,0,1,1,1
"GO:0043570","maintenance of DNA repeat elements",23,0,0.03,0,1,1,1
"GO:0043574","peroxisomal transport",17,0,0.02,0,1,1,1
"GO:0043605","amide catabolic process",7,0,0.01,0,1,1,1
"GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress",29,0,0.04,0,1,1,1
"GO:0043619","regulation of transcription from RNA polymerase II promoter in response to oxidative stress",6,0,0.01,0,1,1,1
"GO:0043620","regulation of DNA-templated transcription in response to stress",29,0,0.04,0,1,1,1
"GO:0043628","regulatory ncRNA 3'-end processing",24,0,0.03,0,1,1,1
"GO:0043632","modification-dependent macromolecule catabolic process",176,0,0.23,0,1,1,1
"GO:0043633","polyadenylation-dependent RNA catabolic process",17,0,0.02,0,1,1,1
"GO:0043634","polyadenylation-dependent ncRNA catabolic process",14,0,0.02,0,1,1,1
"GO:0043647","inositol phosphate metabolic process",5,0,0.01,0,1,1,1
"GO:0043648","dicarboxylic acid metabolic process",50,0,0.07,0,1,1,1
"GO:0043649","dicarboxylic acid catabolic process",6,0,0.01,0,1,1,1
"GO:0043650","dicarboxylic acid biosynthetic process",18,0,0.02,0,1,1,1
"GO:0043666","regulation of phosphoprotein phosphatase activity",21,0,0.03,0,1,1,1
"GO:0043687","post-translational protein modification",249,0,0.33,0,1,1,1
"GO:0043708","cell adhesion involved in biofilm formation",5,0,0.01,0,1,1,1
"GO:0043709","cell adhesion involved in single-species biofilm formation",5,0,0.01,0,1,1,1
"GO:0043903","regulation of biological process involved in symbiotic interaction",5,0,0.01,0,1,1,1
"GO:0043928","exonucleolytic catabolism of deadenylated mRNA",15,0,0.02,0,1,1,1
"GO:0043936","asexual sporulation resulting in formation of a cellular spore",14,0,0.02,0,1,1,1
"GO:0043937","regulation of sporulation",19,0,0.03,0,1,1,1
"GO:0043938","positive regulation of sporulation",11,0,0.01,0,1,1,1
"GO:0043940","regulation of sexual sporulation resulting in formation of a cellular spore",13,0,0.02,0,1,1,1
"GO:0043941","positive regulation of sexual sporulation resulting in formation of a cellular spore",7,0,0.01,0,1,1,1
"GO:0043949","regulation of cAMP-mediated signaling",6,0,0.01,0,1,1,1
"GO:0043954","cellular component maintenance",16,0,0.02,0,1,1,1
"GO:0043966","histone H3 acetylation",10,0,0.01,0,1,1,1
"GO:0043967","histone H4 acetylation",12,0,0.02,0,1,1,1
"GO:0044000","movement in host",11,0,0.01,0,1,1,1
"GO:0044003","modulation by symbiont of host process",12,0,0.02,0,1,1,1
"GO:0044010","single-species biofilm formation",24,0,0.03,0,1,1,1
"GO:0044011","single-species biofilm formation on inanimate substrate",21,0,0.03,0,1,1,1
"GO:0044036","cell wall macromolecule metabolic process",44,0,0.06,0,1,1,1
"GO:0044038","cell wall macromolecule biosynthetic process",20,0,0.03,0,1,1,1
"GO:0044042","glucan metabolic process",44,0,0.06,0,1,1,1
"GO:0044070","regulation of monoatomic anion transport",13,0,0.02,0,1,1,1
"GO:0044088","regulation of vacuole organization",20,0,0.03,0,1,1,1
"GO:0044089","positive regulation of cellular component biogenesis",67,0,0.09,0,1,1,1
"GO:0044091","membrane biogenesis",15,0,0.02,0,1,1,1
"GO:0044092","negative regulation of molecular function",63,0,0.08,0,1,1,1
"GO:0044093","positive regulation of molecular function",169,0,0.22,0,1,1,1
"GO:0044111","formation of structure involved in a symbiotic process",7,0,0.01,0,1,1,1
"GO:0044114","development of symbiont in host",7,0,0.01,0,1,1,1
"GO:0044182","filamentous growth of a population of unicellular organisms",108,0,0.14,0,1,1,1
"GO:0044242","cellular lipid catabolic process",30,0,0.04,0,1,1,1
"GO:0044272","sulfur compound biosynthetic process",54,0,0.07,0,1,1,1
"GO:0044277","cell wall disassembly",9,0,0.01,0,1,1,1
"GO:0044283","small molecule biosynthetic process",267,0,0.35,0,1,1,1
"GO:0044347","cell wall polysaccharide catabolic process",7,0,0.01,0,1,1,1
"GO:0044380","protein localization to cytoskeleton",26,0,0.03,0,1,1,1
"GO:0044396","actin cortical patch organization",24,0,0.03,0,1,1,1
"GO:0044406","adhesion of symbiont to host",14,0,0.02,0,1,1,1
"GO:0044407","single-species biofilm formation in or on host organism",5,0,0.01,0,1,1,1
"GO:0044409","entry into host",11,0,0.01,0,1,1,1
"GO:0044416","induction by symbiont of host defense response",10,0,0.01,0,1,1,1
"GO:0044550","secondary metabolite biosynthetic process",23,0,0.03,0,1,1,1
"GO:0044571","[2Fe-2S] cluster assembly",11,0,0.01,0,1,1,1
"GO:0044572","[4Fe-4S] cluster assembly",9,0,0.01,0,1,1,1
"GO:0044743","protein transmembrane import into intracellular organelle",47,0,0.06,0,1,1,1
"GO:0044771","meiotic cell cycle phase transition",6,0,0.01,0,1,1,1
"GO:0044773","mitotic DNA damage checkpoint signaling",28,0,0.04,0,1,1,1
"GO:0044774","mitotic DNA integrity checkpoint signaling",41,0,0.05,0,1,1,1
